go_name,go_id,rel_type,parent_terms
signal transduction involved in regulation of gene expression,GO:0023019,IS_A,GO:0007165
termination of signal transduction,GO:0023021,IS_A,GO:0009968
CD40 signaling pathway,GO:0023035,IS_A,GO:0007166
neuronal signal transduction,GO:0023041,IS_A,GO:0007165
signal transduction by conformational transition,GO:0023045,IS_A,GO:0007165
regulation of signaling,GO:0023051,IS_A,GO:0050789
signaling,GO:0023052,IS_A,GO:0008150
adaptation of signaling pathway,GO:0023058,IS_A,GO:0009966
signal release,GO:0023061,IS_A,GO:0032940
metal ion transport,GO:0030001,IS_A,GO:0006812
establishment of cell polarity,GO:0030010,IS_A,GO:0007163
maintenance of cell polarity,GO:0030011,IS_A,GO:0007163
actin filament-based process,GO:0030029,IS_A,GO:0009987
cell projection organization,GO:0030030,IS_A,GO:0016043
microvillar actin bundle assembly,GO:0030034,IS_A,GO:0030046
microspike assembly,GO:0030035,IS_A,GO:0120031
contractile actin filament bundle assembly,GO:0030038,IS_A,GO:0051017
actin filament fragmentation,GO:0030043,IS_A,GO:0030042
parallel actin filament bundle assembly,GO:0030046,IS_A,GO:0051017
hemopoiesis,GO:0030097,IS_A,GO:0048534
myeloid cell differentiation,GO:0030099,IS_A,GO:0030154
natural killer cell activation,GO:0030101,IS_A,GO:0046649
vasopressin secretion,GO:0030103,IS_A,GO:0030072
water homeostasis,GO:0030104,IS_A,GO:0048878
bacteriocin immunity,GO:0030153,IS_A,GO:0009404
cell differentiation,GO:0030154,IS_A,GO:0048869
regulation of cell adhesion,GO:0030155,IS_A,GO:0050794
regulation of proteolysis,GO:0030162,IS_A,GO:0051246
protein denaturation,GO:0030164,IS_A,GO:0044257
neuron differentiation,GO:0030182,IS_A,GO:0030154
nitric oxide transport,GO:0030185,IS_A,GO:0071705
heparan sulfate proteoglycan metabolic process,GO:0030201,IS_A,GO:0006029
keratinocyte differentiation,GO:0030216,IS_A,GO:0009913
erythrocyte differentiation,GO:0030218,IS_A,GO:0030099
megakaryocyte differentiation,GO:0030219,IS_A,GO:0030099
basophil differentiation,GO:0030221,IS_A,GO:0030851
neutrophil differentiation,GO:0030223,IS_A,GO:0030851
macrophage differentiation,GO:0030225,IS_A,GO:0002573
female sex determination,GO:0030237,IS_A,GO:0007530
male sex determination,GO:0030238,IS_A,GO:0007530
skeletal muscle thin filament assembly,GO:0030240,IS_A,GO:0007015
skeletal muscle myosin thick filament assembly,GO:0030241,IS_A,GO:0071688
autophagy of peroxisome,GO:0030242,IS_A,GO:0006914
cellulose metabolic process,GO:0030243,IS_A,GO:0051273
growth hormone secretion,GO:0030252,IS_A,GO:0030072
lipid modification,GO:0030258,IS_A,GO:0044255
chromosome condensation,GO:0030261,IS_A,GO:0006323
apoptotic nuclear changes,GO:0030262,IS_A,GO:0006921
apoptotic chromosome condensation,GO:0030263,IS_A,GO:0030261
nuclear fragmentation involved in apoptotic nuclear change,GO:0030264,IS_A,GO:0071763
regulation of ossification,GO:0030278,IS_A,GO:0051239
bone mineralization,GO:0030282,IS_A,GO:0031214
cholesterol transport,GO:0030301,IS_A,GO:0015918
osteoclast differentiation,GO:0030316,IS_A,GO:0002573
melanocyte differentiation,GO:0030318,IS_A,GO:0050931
stabilization of membrane potential,GO:0030322,IS_A,GO:0042391
lung development,GO:0030324,IS_A,GO:0048513
adrenal gland development,GO:0030325,IS_A,GO:0048732
prenylated protein catabolic process,GO:0030327,IS_A,GO:0019941
prenylcysteine metabolic process,GO:0030329,IS_A,GO:1901564
regulation of cell migration,GO:0030334,IS_A,GO:2000145
sperm mitochondrion organization,GO:0030382,IS_A,GO:0007005
fructosamine metabolic process,GO:0030389,IS_A,GO:0006040
establishment of competence for transformation,GO:0030420,IS_A,GO:0031668
defecation,GO:0030421,IS_A,GO:0007588
targeting of mRNA for destruction involved in RNA interference,GO:0030423,IS_A,GO:0022618
sleep,GO:0030431,IS_A,GO:0032501
peristalsis,GO:0030432,IS_A,GO:0014821
filamentous growth,GO:0030447,IS_A,GO:0040007
hyphal growth,GO:0030448,IS_A,GO:0030447
silent mating-type cassette heterochromatin assembly,GO:0030466,IS_A,GO:0031507
maturation of SSU-rRNA,GO:0030490,IS_A,GO:0006364
heteroduplex formation,GO:0030491,IS_A,GO:0006259
bacteriochlorophyll metabolic process,GO:0030493,IS_A,GO:0015994
fatty acid elongation,GO:0030497,IS_A,GO:0006633
inorganic diphosphate transport,GO:0030505,IS_A,GO:0015698
intracellular estrogen receptor signaling pathway,GO:0030520,IS_A,GO:0030518
androgen receptor signaling pathway,GO:0030521,IS_A,GO:0030518
intracellular receptor signaling pathway,GO:0030522,IS_A,GO:0007165
female genitalia development,GO:0030540,IS_A,GO:0048806
plasmid partitioning,GO:0030541,IS_A,GO:0006276
2-micrometer plasmid partitioning,GO:0030543,IS_A,GO:0030541
nuclear body organization,GO:0030575,IS_A,GO:0006997
Cajal body organization,GO:0030576,IS_A,GO:0030575
Lands organization,GO:0030577,IS_A,GO:0030575
PML body organization,GO:0030578,IS_A,GO:0030575
ubiquitin-dependent SMAD protein catabolic process,GO:0030579,IS_A,GO:0006511
reproductive fruiting body development,GO:0030582,IS_A,GO:0075259
sporocarp development,GO:0030584,IS_A,GO:0030582
sorocarp development,GO:0030587,IS_A,GO:0090702
pseudocleavage,GO:0030588,IS_A,GO:0032501
pseudocleavage involved in syncytial blastoderm formation,GO:0030589,IS_A,GO:0030588
first cell cycle pseudocleavage,GO:0030590,IS_A,GO:0030588
DNA ADP-ribosylation,GO:0030592,IS_A,GO:0006304
pyrrolysine incorporation,GO:0030631,IS_A,GO:0006451
D-arabitol metabolic process,GO:0051163,IS_A,GO:0051161
L-xylitol metabolic process,GO:0051164,IS_A,GO:0019519
nuclear export,GO:0051168,IS_A,GO:0006913
nuclear transport,GO:0051169,IS_A,GO:0046907
import into nucleus,GO:0051170,IS_A,GO:0006913
regulation of nitrogen compound metabolic process,GO:0051171,IS_A,GO:0019222
regulation of phosphorus metabolic process,GO:0051174,IS_A,GO:0031323
localization,GO:0051179,IS_A,GO:0008150
vitamin transport,GO:0051180,IS_A,GO:0006810
prosthetic group metabolic process,GO:0051189,IS_A,GO:0008152
regulation of prosthetic group metabolic process,GO:0051199,IS_A,GO:0019222
phytochromobilin metabolic process,GO:0051202,IS_A,GO:0033013
peptidyl-aspartic acid reduction to form L-aspartyl aldehyde,GO:0051203,IS_A,GO:0018197
protein insertion into membrane,GO:0051205,IS_A,GO:0090150
silicate metabolic process,GO:0051206,IS_A,GO:0043436
sequestering of calcium ion,GO:0051208,IS_A,GO:0051651
isotropic cell growth,GO:0051210,IS_A,GO:0016049
anisotropic cell growth,GO:0051211,IS_A,GO:0016049
RNAi-mediated antiviral immunity against RNA virus,GO:0051214,IS_A,GO:0009616
RNAi-mediated antiviral immunity against DNA virus,GO:0051215,IS_A,GO:0009616
cartilage development,GO:0051216,IS_A,GO:0048513
cytoplasmic sequestering of protein,GO:0051220,IS_A,GO:0045185
tungsten incorporation into metallo-sulfur cluster,GO:0051221,IS_A,GO:0018282
establishment of localization,GO:0051234,IS_A,GO:0051179
establishment of RNA localization,GO:0051236,IS_A,GO:0051234
maintenance of RNA location,GO:0051237,IS_A,GO:0051235
sequestering of metal ion,GO:0051238,IS_A,GO:0051235
regulation of multicellular organismal process,GO:0051239,IS_A,GO:0050789
regulation of lymphocyte activation,GO:0051249,IS_A,GO:0002694
protein polymerization,GO:0051258,IS_A,GO:0034622
protein complex oligomerization,GO:0051259,IS_A,GO:0065003
protein homooligomerization,GO:0051260,IS_A,GO:0051259
protein depolymerization,GO:0051261,IS_A,GO:0043624
protein tetramerization,GO:0051262,IS_A,GO:0051259
beta-glucan metabolic process,GO:0051273,IS_A,GO:0006073
chromosome organization,GO:0051276,IS_A,GO:0006996
protein heterooligomerization,GO:0051291,IS_A,GO:0051259
establishment of spindle orientation,GO:0051294,IS_A,GO:0051293
centrosome duplication,GO:0051298,IS_A,GO:0022402
centrosome separation,GO:0051299,IS_A,GO:0022402
cell division,GO:0051301,IS_A,GO:0009987
regulation of cell division,GO:0051302,IS_A,GO:0050794
chromosome separation,GO:0051304,IS_A,GO:0022402
chromosome decondensation,GO:0051312,IS_A,GO:0051276
G1 phase,GO:0051318,IS_A,GO:0022403
G2 phase,GO:0051319,IS_A,GO:0022403
S phase,GO:0051320,IS_A,GO:0022403
anaphase,GO:0051322,IS_A,GO:0022403
metaphase,GO:0051323,IS_A,GO:0022403
prophase,GO:0051324,IS_A,GO:0022403
interphase,GO:0051325,IS_A,GO:0022403
telophase,GO:0051326,IS_A,GO:0022403
meiotic G1 phase,GO:0051330,IS_A,GO:0051318
meiotic G2 phase,GO:0051331,IS_A,GO:0051319
meiotic S phase,GO:0051332,IS_A,GO:0051320
meiosis I nuclear envelope reassembly,GO:0051334,IS_A,GO:0051333
meiosis II nuclear envelope reassembly,GO:0051335,IS_A,GO:0051333
regulation of hydrolase activity,GO:0051336,IS_A,GO:0050790
amitosis,GO:0051337,IS_A,GO:0000280
regulation of transferase activity,GO:0051338,IS_A,GO:0050790
regulation of lyase activity,GO:0051339,IS_A,GO:0050790
regulation of ligase activity,GO:0051340,IS_A,GO:0050790
regulation of oxidoreductase activity,GO:0051341,IS_A,GO:0050790
regulation of cyclic-nucleotide phosphodiesterase activity,GO:0051342,IS_A,GO:0051336
proprioception involved in equilibrioception,GO:0051355,IS_A,GO:0019230
visual perception involved in equilibrioception,GO:0051356,IS_A,GO:0007601
cellular response to potassium ion starvation,GO:0051365,IS_A,GO:0009267
kinetochore organization,GO:0051383,IS_A,GO:0051276
response to glucocorticoid,GO:0051384,IS_A,GO:0031960
response to mineralocorticoid,GO:0051385,IS_A,GO:0031960
regulation of nerve growth factor receptor activity,GO:0051394,IS_A,GO:0010469
response to nitrosative stress,GO:0051409,IS_A,GO:0006950
detoxification of nitrogen compound,GO:0051410,IS_A,GO:0098754
microtubule nucleation by interphase microtubule organizing center,GO:0051415,IS_A,GO:0051418
microtubule nucleation by spindle pole body,GO:0051417,IS_A,GO:0051418
microtubule nucleation by microtubule organizing center,GO:0051418,IS_A,GO:0007020
regulation of endo-1,GO:0051421,IS_A,GO:0051336
regulation of ubiquitin-protein transferase activity,GO:0051438,IS_A,GO:0051338
myoblast proliferation,GO:0051450,IS_A,GO:0008283
myoblast migration,GO:0051451,IS_A,GO:0014812
regulation of intracellular pH,GO:0051453,IS_A,GO:0030641
monopolar spindle attachment to meiosis I kinetochore,GO:0051455,IS_A,GO:0051316
attachment of spindle microtubules to kinetochore involved in meiotic sister chromatid segregation,GO:0051456,IS_A,GO:0051316
maintenance of protein location in nucleus,GO:0051457,IS_A,GO:0072595
regulation of cortisol secretion,GO:0051462,IS_A,GO:2000849
regulation of cytosolic calcium ion concentration,GO:0051480,IS_A,GO:0006874
negative regulation of cytosolic calcium ion concentration,GO:0051481,IS_A,GO:0051480
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,GO:0051482,IS_A,GO:0007204
terpenoid biosynthetic process,GO:0051483,IS_A,GO:0016114
isopentenyl diphosphate biosynthetic process,GO:0051484,IS_A,GO:0019288
terpenoid biosynthetic process,GO:0051485,IS_A,GO:0016114
isopentenyl diphosphate biosynthetic process,GO:0051486,IS_A,GO:0019287
regulation of filopodium assembly,GO:0051489,IS_A,GO:0120032
regulation of cytoskeleton organization,GO:0051493,IS_A,GO:0033043
adenine nucleotide transport,GO:0051503,IS_A,GO:0015865
diterpene phytoalexin precursor biosynthetic process pathway,GO:0051504,IS_A,GO:0046246
regulation of monopolar cell growth,GO:0051513,IS_A,GO:0051510
regulation of bipolar cell growth,GO:0051516,IS_A,GO:0051510
activation of bipolar cell growth,GO:0051519,IS_A,GO:0051518
termination of bipolar cell growth,GO:0051520,IS_A,GO:0051517
termination of monopolar cell growth,GO:0051521,IS_A,GO:0051514
activation of monopolar cell growth,GO:0051522,IS_A,GO:0051515
elastin metabolic process,GO:0051541,IS_A,GO:0009100
regulation of elastin biosynthetic process,GO:0051543,IS_A,GO:0010559
keratinocyte migration,GO:0051546,IS_A,GO:0010631
regulation of keratinocyte migration,GO:0051547,IS_A,GO:0010632
phlobaphene metabolic process,GO:0051558,IS_A,GO:0042440
mitochondrial calcium ion homeostasis,GO:0051560,IS_A,GO:0006874
positive regulation of mitochondrial calcium ion concentration,GO:0051561,IS_A,GO:0051560
negative regulation of mitochondrial calcium ion concentration,GO:0051562,IS_A,GO:0051560
smooth endoplasmic reticulum calcium ion homeostasis,GO:0051563,IS_A,GO:0032469
histone H3-K4 methylation,GO:0051568,IS_A,GO:0034968
regulation of histone H3-K4 methylation,GO:0051569,IS_A,GO:0031060
regulation of histone H3-K9 methylation,GO:0051570,IS_A,GO:0031060
regulation of dopamine uptake involved in synaptic transmission,GO:0051584,IS_A,GO:0051940
regulation of neurotransmitter transport,GO:0051588,IS_A,GO:0051049
response to calcium ion,GO:0051592,IS_A,GO:0010038
response to methylglyoxal,GO:0051595,IS_A,GO:1901654
response to methylmercury,GO:0051597,IS_A,GO:0010033
exocyst localization,GO:0051601,IS_A,GO:0034629
response to electrical stimulus,GO:0051602,IS_A,GO:0009628
proteolysis involved in cellular protein catabolic process,GO:0051603,IS_A,GO:0006508
protein maturation,GO:0051604,IS_A,GO:0019538
detection of stimulus,GO:0051606,IS_A,GO:0050896
inhibition of neurotransmitter uptake,GO:0051609,IS_A,GO:0051581
regulation of norepinephrine uptake,GO:0051621,IS_A,GO:0044070
regulation of epinephrine uptake,GO:0051626,IS_A,GO:0044070
regulation of acetylcholine uptake,GO:0051631,IS_A,GO:0051952
barbed-end actin filament uncapping,GO:0051638,IS_A,GO:0051695
actin filament network formation,GO:0051639,IS_A,GO:0007015
organelle localization,GO:0051640,IS_A,GO:0051641
endoplasmic reticulum localization,GO:0051643,IS_A,GO:0051640
plastid localization,GO:0051644,IS_A,GO:0051640
Golgi localization,GO:0051645,IS_A,GO:0051640
mitochondrion localization,GO:0051646,IS_A,GO:0051640
nucleus localization,GO:0051647,IS_A,GO:0051640
vesicle localization,GO:0051648,IS_A,GO:0051640
establishment of localization in cell,GO:0051649,IS_A,GO:0051234
maintenance of organelle location,GO:0051657,IS_A,GO:0051651
membrane raft localization,GO:0051665,IS_A,GO:0051668
actin cortical patch localization,GO:0051666,IS_A,GO:0051641
localization within membrane,GO:0051668,IS_A,GO:0051641
induction of autolysin activity in other organism,GO:0051671,IS_A,GO:0043946
membrane disruption in other organism,GO:0051673,IS_A,GO:0035821
pullulan metabolic process,GO:0051676,IS_A,GO:0006073
pointed-end actin filament capping,GO:0051694,IS_A,GO:0051693
actin filament uncapping,GO:0051695,IS_A,GO:0030836
pointed-end actin filament uncapping,GO:0051696,IS_A,GO:0051695
protein delipidation,GO:0051697,IS_A,GO:0006464
biological process involved in interaction with symbiont,GO:0051702,IS_A,GO:0044403
biological process involved in intraspecies interaction between organisms,GO:0051703,IS_A,GO:0008150
multi-organism process,GO:0051704,IS_A,GO:0008150
protein de-ADP-ribosylation,GO:0051725,IS_A,GO:0006464
germline cell cycle switching,GO:0051729,IS_A,GO:0051728
meiotic sister chromatid arm separation,GO:0051755,IS_A,GO:1903046
meiotic sister chromatid separation,GO:0051757,IS_A,GO:0051307
homologous chromosome movement towards spindle pole in meiosis I anaphase,GO:0051758,IS_A,GO:0016344
sister chromosome movement towards spindle pole involved in meiotic sister chromatid segregation,GO:0051759,IS_A,GO:0016344
meiotic sister chromatid cohesion,GO:0051760,IS_A,GO:0051177
sesquiterpene metabolic process,GO:0051761,IS_A,GO:0042214
actin crosslink formation,GO:0051764,IS_A,GO:0007015
nitric-oxide synthase biosynthetic process,GO:0051767,IS_A,GO:0009059
regulation of nitric-oxide synthase biosynthetic process,GO:0051769,IS_A,GO:0010556
response to redox state,GO:0051775,IS_A,GO:0050896
behavioral response to nutrient,GO:0051780,IS_A,GO:0007610
regulation of nuclear division,GO:0051783,IS_A,GO:0033043
response to misfolded protein,GO:0051788,IS_A,GO:0035966
medium-chain fatty acid metabolic process,GO:0051791,IS_A,GO:0006631
regulation of timing of catagen,GO:0051794,IS_A,GO:0048819
regulation of cytolysis in other organism involved in symbiotic interaction,GO:0051802,IS_A,GO:0051710
acquisition of nutrients from other organism during symbiotic interaction,GO:0051816,IS_A,GO:0044403
modulation of process of other organism involved in symbiotic interaction,GO:0051817,IS_A,GO:0035821
induction by symbiont of tumor or growth in host,GO:0051819,IS_A,GO:0044003
regulation of synapse structural plasticity,GO:0051823,IS_A,GO:0050807
translocation of peptides or proteins into symbiont,GO:0051844,IS_A,GO:0051862
translocation of molecules into symbiont,GO:0051862,IS_A,GO:0051702
protein autoubiquitination,GO:0051865,IS_A,GO:0016567
general adaptation syndrome,GO:0051866,IS_A,GO:0033555
general adaptation syndrome,GO:0051867,IS_A,GO:0007610
pigment granule localization,GO:0051875,IS_A,GO:0051648
pigment granule dispersal,GO:0051876,IS_A,GO:0051905
